id	gen	cc	fam	dam	sire	dam.age	sire.age	wean.age	mf.ratio	dob	cage	sex	batch	cpp.date	cpp.mo	cpp.age	cpp.box	d1.weight	d1.fb	d2.weight	d2.fb	d3.weight	d3.fb	d4.weight	d4.fb	d5.weight	d5.fb	d8.weight	d8.fb	cpp1.1	cpp1.2	cpp1.3	cpp1.4	cpp1.5	cpp1.6	cpp1.t	cpp1.p	cpp8.1	cpp8.2	cpp8.3	cpp8.4	cpp8.5	cpp8.6	cpp8.t	cpp8.p	sc1.1	sc1.2	sc1.3	sc1.4	sc1.5	sc1.6	sc1.t	sc8.1	sc8.2	sc8.3	sc8.4	sc8.5	sc8.6	sc8.t	act1.1	act1.2	act1.3	act1.4	act1.5	act1.6	act1.t	act2.1	act2.2	act2.3	act2.4	act2.5	act2.6	act2.t	act3.1	act3.2	act3.3	act3.4	act3.5	act3.6	act3.t	act4.1	act4.2	act4.3	act4.4	act4.5	act4.6	act4.t	act5.1	act5.2	act5.3	act5.4	act5.5	act5.6	act5.t	act8.1	act8.2	act8.3	act8.4	act8.5	act8.6	act8.t	cpp.diff.p	cpp.diff1	cpp.diff2	cpp.diff3	cpp.diff4	cpp.diff5	cpp.diff6	cpp.diff	sens1	sens2	sens3	sens4	sens5	sens6	sens	wild	wild.binary	comerr1	comerr2	comerr3	comerr4	comerr5	comerr8	rm.act4	ppi.date	ppi.mo	ppi.weight	ppi.age	ppi.box	ppi3	ppi6	ppi12	avg.ppi	startle	habituation	sum.nostim	ppi3.logit	ppi6.logit	ppi12.logit	glu.date	glu.mo	glu.age	glu.weight	glucose	rip.date	rip.mo	rip.age	rip.weight	brain	coat	deaf	gen50	gen51	gen52	gen53	gen54	gen55	gen56	batch1	batch2	batch3	batch4	batch5	batch6	batch7	batch8	batch9	batch10	batch11	batch12	batch13	batch14	batch15	batch16	batch17	batch18	batch19	batch20	batch21	batch22	cpp.box1	cpp.box2	cpp.box3	cpp.box4	cpp.box5	cpp.box6	cpp.box7	cpp.box8	cpp.box9	cpp.box10	cpp.box11	cpp.box12	ppi.box1	ppi.box2	ppi.box3	ppi.box4	ppi.box5	coat1	coat2	coat3	tail
45498	50	WR	BrF49-03	45305	45381	94	86	21	1	6/19/2012	TestF50-01	F	1	8/7/2012	Aug	49	2	21.9	2	21.8	0	21.7	7	21.8	2	22.3	6	23.9	4	161.4	158.8	179.4	116.4	194.4	154.1	964.5	0.54	158.3	157.1	202.3	134.7	118.8	172.8	944	0.52444	35	33	30	28	23	24	173	34	41	30	35	26	15	181	2338	2436	1988	1799	1467	1542	11570	538	270	172	191	291	196	1658	538	446	751	411	520	427	3093	550	426	237	308	270	170	1961	346	274	237	158	209	70	1294	2440	2295	1759	1950	1403	1077	10924	-0.011388889	-3.1	-1.7	22.9	18.3	-75.6	18.7	-20.5	12	156	65	117	-21	-26	303	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	24.3	65	2	72.28889492	74.79228889	80.47425106	75.85181163	34.79166667	-2.666666667	32	0.416417741	0.472323411	0.615049243	9/6/2012	Sep	79	24	52	9/10/2012	Sep	83	24	n	W	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	8
45499	50	BL	BrF49-04	45307	45452	104	85	21	0.222222222	6/20/2012	TestF50-02	M	1	8/7/2012	Aug	48	6	25.2	4	26.1	0	26.2	7	26.5	0	26.1	5	26.4	0	167.8	205.2	155.9	170	151.6	196.9	1047.4	0.58	156.6	194.9	177.4	164.8	187.3	189.9	1070.9	0.59494	29	37	33	34	29	16	178	32	37	33	36	22	33	193	1739	1848	1671	1731	1663	1187	9839	529	405	507	481	462	401	2785	520	427	228	623	424	407	2629	600	733	685	743	799	705	4265	429	468	374	333	418	321	2343	2301	2314	2090	2357	1785	1890	12737	0.013055556	-11.2	-10.3	21.5	-5.2	35.7	-7	23.5	71	328	178	262	337	304	1480	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	26.6	64	2	40.1387847	56.81170293	57.62940735	51.52663166	23	-1.833333333	26	-0.173581311	0.119071727	0.133579615	9/6/2012	Sep	78	28.8	121	9/10/2012	Sep	82	29.4	n	B	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	8.5
46001	50	BL	BrF49-04	45307	45452	104	85	21	0.222222222	6/20/2012	TestF50-01	F	1	8/7/2012	Aug	48	3	23	0	24.1	0	24.3	4	24.2	0	24.1	2	24.2	0	184.5	168	151	182.7	156.5	169	1011.7	0.56	181.8	198.5	165.1	162.7	213.3	166.1	1087.5	0.60417	28	31	33	30	31	25	178	41	45	43	40	30	24	223	1785	1549	1922	1447	1348	1098	9149	475	494	458	580	568	576	3151	446	751	411	520	427	228	2783	549	570	684	750	786	603	3942	440	362	306	435	286	289	2118	2176	1550	1741	1502	1380	1237	9586	0.042111111	-2.7	30.5	14.1	-20	56.8	-2.9	75.8	74	76	226	170	218	27	791	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	25.1	64	3	50.03773585	59.23113208	66.41037736	58.55974843	33.66666667	-4.5	42	0.000655539	0.162221381	0.296030823	9/6/2012	Sep	78	25.9	101	9/10/2012	Sep	82	25.5	n	B	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	8.5
46002	50	AGL	BrF49-06	45313	45432	104	85	21	0.454545455	6/20/2012	TestF50-01	F	1	8/7/2012	Aug	48	4	17.3	1	17.8	0	17.9	7	18.8	0	18.2	8	18.8	6	130.2	153.9	195	171.5	167.6	116.7	934.9	0.52	185.1	227.2	179.2	138.7	174.9	181.3	1086.4	0.60356	33	26	18	18	22	23	140	38	27	49	28	35	22	199	2378	1931	1734	1581	1798	1791	11213	616	435	428	510	488	465	2942	751	411	520	427	228	623	2960	592	631	603	622	539	620	3607	418	331	211	318	306	304	1888	1902	1363	1373	932	1276	1036	7882	0.084166667	54.9	73.3	-15.8	-32.8	7.3	64.6	151.5	-24	196	175	112	51	155	665	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	19.8	64	4	33.27692215	51.17085156	61.59021993	48.67933122	60.08333333	12.5	34	-0.302132921	0.020343494	0.205069934	9/6/2012	Sep	78	18.8	58	9/10/2012	Sep	82	19.1	n	A	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	8.1
46004	50	AGL	BrF49-07	45316	45441	104	83	21	0.888888889	6/19/2012	TestF50-02	M	1	8/7/2012	Aug	49	8	25.6	4	26.2	0	26.5	5	26.4	0	26.2	4	26.6	6	170.4	155.2	119.2	171.8	188	136	940.6	0.52	158.4	205.6	163.2	217.3	196.9	158.5	1099.9	0.61106	37	29	14	16	14	11	121	33	30	34	24	20	26	167	1868	1656	1071	1052	1087	820	7554	248	180	122	59	108	165	882	228	623	424	407	252	395	2329	344	266	211	242	195	315	1573	350	205	152	146	111	110	1074	1674	1453	1400	1202	871	1026	7626	0.0885	-12	50.4	44	45.5	8.9	22.5	159.3	96	86	89	183	87	150	691	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	27.6	65	4	45.94943742	60.2139186	64.84442284	57.00259295	50.125	8.666666667	32	-0.07052002	0.179965724	0.265878397	9/6/2012	Sep	79	27.1	73	9/10/2012	Sep	83	28.2	y	A	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	8.7
46005	50	BR	BrF49-07	45316	45441	104	83	21	0.888888889	6/19/2012	TestF50-03	F	1	8/7/2012	Aug	49	9	19	4	19.4	0	19.3	5	19.5	0	19.6	6	21.2	2	147.8	187.1	119.5	175.2	180.7	147.4	957.7	0.53	157.8	175.9	175.1	236.1	229.3	166.8	1141	0.63389	29	22	16	13	13	20	113	37	43	35	29	40	34	218	1498	1447	1126	1303	1224	1143	7741	638	678	535	533	601	572	3557	623	424	407	252	395	343	2444	807	769	702	780	547	781	4386	443	283	291	211	345	257	1830	2133	2275	2027	1531	1858	1578	11402	0.101833333	10	-11.2	55.6	60.9	48.6	19.4	183.3	169	91	167	247	-54	209	829	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	21	65	1	60.85990338	63.03381643	67.01449275	63.63607085	24.45833333	-8.666666667	42	0.191709365	0.231768987	0.307845568	9/6/2012	Sep	79	21.3	51	9/10/2012	Sep	83	21.8	n	B	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	7.5
46006	50	BL	BrF49-09	45323	45465	103	84	21	0.5	6/19/2012	TestF50-03	F	1	8/7/2012	Aug	49	10	25	1	26.3	0	26.4	5	27.5	1	27.7	5	30	4	163.8	157.8	146.4	136.4	125.4	193.3	923.1	0.51	145.2	121.7	136.2	126	116.8	138.6	784.5	0.43583	40	38	26	23	17	31	175	50	47	28	34	23	27	209	3037	3113	2795	2181	1999	1967	15092	594	511	309	314	164	338	2230	NA	NA	NA	NA	NA	NA	NA	485	551	420	448	332	379	2615	370	327	331	201	320	199	1748	2236	2714	2441	2079	2012	1819	13301	-0.077	-18.6	-36.1	-10.2	-10.4	-8.6	-54.7	-138.6	-109	40	111	134	168	41	385	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	31.2	65	2	29.93874484	51.56690948	58.44722633	46.65096022	88.33333333	-12.66666667	27	-0.369244325	0.027228922	0.148163888	9/6/2012	Sep	79	33.8	117	9/10/2012	Sep	83	35	n	B	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	8.5
46007	50	WR	BrF49-09	45323	45465	103	84	21	0.5	6/19/2012	TestF50-04	M	1	8/7/2012	Aug	49	3	29.3	1	30	0	30.3	5	30.9	1	30.9	3	31.9	5	166.1	173.5	182.7	169	163.8	180.9	1036	0.58	141.7	171.1	161.9	154.2	172.5	184	985.4	0.54744	22	33	32	28	21	29	165	48	37	37	36	27	29	214	2047	2078	2200	1861	1718	1813	11717	428	416	367	396	392	427	2426	252	395	343	304	192	290	1776	383	571	484	506	529	531	3004	268	214	194	256	231	190	1353	1900	1575	1344	1121	1261	978	8179	-0.028111111	-24.4	-2.4	-20.8	-14.8	8.7	3.1	-50.6	-45	155	117	110	137	104	578	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	33.3	65	1	62.29687731	71.43702827	76.67899956	70.13763505	39.45833333	-36.66666667	43	0.218088956	0.39811999	0.516929261	9/6/2012	Sep	79	34.9	126	9/10/2012	Sep	83	35.8	y	W	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	8.7
46008	50	WR	BrF49-21	45466	45312	83	105	21	0.444444444	6/20/2012	TestF50-03	F	1	8/7/2012	Aug	48	1	15.8	4	16.6	0	16.3	5	16.8	0	16.7	4	18.5	9	148.5	165	173.1	98.3	114.6	165.3	864.8	0.48	174.2	140.3	166.4	208.3	109.5	118	916.7	0.50928	44	35	27	30	34	25	195	47	33	28	15	25	18	166	2466	2317	2603	2475	2466	1695	14022	624	616	455	467	506	362	3030	424	407	252	395	343	304	2125	813	620	564	480	528	565	3570	423	322	378	231	272	162	1788	3415	2425	1920	1489	1453	1252	11954	0.028833333	25.7	-24.7	-6.7	110	-5.1	-47.3	51.9	189	4	109	13	22	203	540	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	19.5	64	3	11.24305306	25.46639479	52.45571948	29.72172244	57.25	-44.16666667	35	-0.897318095	-0.466384661	0.042694568	9/6/2012	Sep	78	21	80	9/10/2012	Sep	82	21.3	y	W	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	8.2
46009	50	BR	BrF49-21	45466	45312	83	105	21	0.444444444	6/20/2012	TestF50-04	M	1	8/7/2012	Aug	48	4	29.2	4	28.8	1	29	6	29.5	3	29.1	5	29.6	7	134.3	162.1	184.5	160.9	180.3	210.7	1032.8	0.57	175.4	169.5	179.9	190.1	199.6	195.6	1110.1	0.61672	27	31	35	36	36	31	196	67	26	28	49	29	38	237	2498	2306	2198	2166	2196	1580	12944	573	569	674	565	606	428	3415	395	343	304	192	290	419	1943	493	691	546	566	497	372	3165	315	155	278	236	207	137	1328	2890	2095	1515	2219	1721	1652	12092	0.042944444	41.1	7.4	-4.6	29.2	19.3	-15.1	77.3	-80	122	-128	1	-109	-56	-250	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	33	64	2	38.29710247	61.8145583	78.35929329	59.49031802	41.75	-18.83333333	45	-0.207139642	0.209192952	0.558819071	9/6/2012	Sep	78	35	84	9/10/2012	Sep	82	38.4	n	B	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	8.7
46010	50	AGR	BrF49-13	45325	45324	105	106	21	0.625	6/20/2012	TestF50-04	M	1	8/7/2012	Aug	48	5	31.4	2	31.6	0	32.3	4	32.7	4	32.7	4	34.2	5	144.9	142	167.3	156.2	195.5	135.6	941.5	0.52	184.9	151.2	187.6	194.9	142.1	153	1013.7	0.56317	26	19	26	25	28	34	158	32	30	29	17	18	19	145	2058	1905	1635	2065	1844	2212	11719	330	391	378	262	279	251	1891	343	304	192	290	419	424	1972	310	425	431	347	257	338	2108	342	245	290	158	194	235	1464	1483	1284	1336	918	1004	946	6971	0.040111111	40	9.2	20.3	38.7	-53.4	17.4	72.2	-20	34	53	85	-22	87	217	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	36	64	3	56.71231651	71.88954529	73.08270677	67.22818952	69.75	23.83333333	32	0.117313042	0.407797866	0.433783238	9/6/2012	Sep	78	39.9	128	9/10/2012	Sep	82	42.6	n	A	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	8.6
46011	50	AGL	BrF49-13	45325	45324	105	106	21	0.625	6/20/2012	TestF50-03	F	1	8/7/2012	Aug	48	2	24	0	23.8	0	23.5	4	24.2	0	23.8	6	25	5	165.1	191.1	202.5	154.6	225.1	137	1075.4	0.6	182	176.5	158.7	143.3	179.4	111.2	951.1	0.52839	22	35	32	21	33	25	168	60	40	25	25	33	17	200	1903	2028	2241	1653	2146	1717	11688	360	342	425	398	384	543	2452	407	252	395	343	304	192	1893	693	722	723	723	560	545	3966	352	287	186	250	272	145	1492	2962	2235	1562	1497	1733	871	10860	-0.069055556	16.9	-14.6	-43.8	-11.3	-45.7	-25.8	-124.3	333	380	298	325	176	2	1514	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	26.8	64	4	34.4197026	55.84535316	60.31375465	50.1929368	90	-11	31	-0.279966268	0.102010626	0.181776352	9/6/2012	Sep	78	27.8	69	9/10/2012	Sep	82	28.2	n	A	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	8.7
46012	50	BL	BrF49-14	45328	45320	103	106	21	0.75	6/20/2012	TestF50-04	M	1	8/7/2012	Aug	48	6	27.4	1	28	0	27.7	3	27.5	0	27.4	4	28	4	206.8	140.1	153.2	197.4	195.7	189	1082.2	0.6	181.5	189.5	161.5	161.9	155.6	196.1	1046.1	0.58117	25	28	37	38	35	36	199	33	38	35	26	37	30	199	1742	1836	1906	1922	1697	2076	11179	225	317	264	307	357	368	1838	304	192	290	419	424	296	1925	390	553	503	485	558	395	2884	236	236	187	139	202	206	1206	2102	2090	1792	1986	1618	1953	11541	-0.020055556	-25.3	49.4	8.3	-35.5	-40.1	7.1	-36.1	165	236	239	178	201	27	1046	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	30.7	64	4	40.57950728	55.66349384	68.79899216	55.01399776	32.70833333	-17.16666667	33	-0.165629479	0.098808996	0.343413454	9/6/2012	Sep	78	33.6	93	9/10/2012	Sep	82	35.5	n	B	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	9.2
46013	50	AGL	BrF49-14	45328	45320	103	106	21	0.75	6/20/2012	TestF50-05	F	1	8/7/2012	Aug	48	7	20.2	5	20.5	0	20.5	4	21	0	20.9	6	22.2	3	157.5	185.3	142.3	122.2	194.5	113.4	915.2	0.51	153.3	110.1	117.6	152.5	112.7	112.3	758.5	0.42139	25	22	23	25	16	22	133	42	34	25	24	19	24	168	1169	1059	1081	1051	802	907	6069	267	322	410	355	288	342	1984	192	290	419	424	296	208	1829	375	385	284	429	464	380	2317	350	289	270	242	228	279	1658	1627	1427	1165	1066	724	931	6940	-0.087055556	-4.2	-75.2	-24.7	30.3	-81.8	-1.1	-156.7	108	63	-126	74	176	38	333	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	22.1	64	1	53.80072464	70.8134058	76.2192029	66.94444444	29.16666667	-19.83333333	44	0.066152962	0.384932063	0.505837995	9/6/2012	Sep	78	24.4	92	9/10/2012	Sep	82	26.2	y	A	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	8.6
46014	50	AGL	BrF49-18	45340	45380	99	97	21	0.555555556	6/20/2012	TestF50-05	F	1	8/7/2012	Aug	48	8	22.3	0	23.2	0	23.6	7	24	3	23.9	5	25	8	173.6	210.9	175.5	161.6	187.7	145.3	1054.6	0.59	177.7	210.4	177.8	207.9	219.1	222.7	1215.6	0.67533	29	38	38	33	27	28	193	52	45	28	39	21	27	212	1865	1911	1768	1496	1188	1111	9339	326	218	230	224	167	188	1353	290	419	424	296	208	394	2031	309	292	227	211	243	294	1576	197	137	187	133	132	158	944	2054	1586	1195	1190	966	917	7908	0.089444444	4.1	-0.5	2.3	46.3	31.4	77.4	161	-17	74	-3	-13	76	106	223	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	26.5	64	2	25.10451296	34.41238886	39.97222606	33.16304263	73.95833333	-21.16666667	30	-0.474703849	-0.280106991	-0.176593903	9/6/2012	Sep	78	28.1	86	9/10/2012	Sep	82	29.3	n	A	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	7.6
46015	50	AGR	BrF49-18	45340	45380	99	97	21	0.555555556	6/20/2012	TestF50-06	M	1	8/7/2012	Aug	48	1	28.9	9	29.5	0	29.4	6	29.5	0	28.6	10	27.7	6	168.5	123.4	127.3	116.7	116.7	152.5	805.1	0.45	173.9	139	172.7	141.7	135.4	162	924.7	0.51372	27	35	40	41	28	29	200	33	40	21	27	20	32	173	1860	1684	1746	1629	1596	1261	9776	494	414	338	307	364	381	2298	424	296	208	394	267	308	1897	731	448	490	493	543	597	3302	352	244	280	323	218	223	1640	2701	2908	2306	1816	1530	1893	13154	0.066444444	5.4	15.6	45.4	25	18.7	9.5	119.6	237	34	152	186	179	216	1004	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	31.3	64	1	45.90215763	58.69987243	63.54706307	56.04969771	40.75	-31.33333333	41	-0.071346844	0.152685764	0.24136296	9/6/2012	Sep	78	33.8	110	9/10/2012	Sep	82	37.2	n	A	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	9
46016	50	BR	BrF49-22	45385	45314	95	103	21	0.545454545	6/19/2012	TestF50-06	M	1	8/7/2012	Aug	49	2	32.1	6	32	1	31.7	7	32.3	1	31.9	6	32.6	5	107.1	141	143.1	113.1	162.5	141.3	808.1	0.45	196.5	221	172.7	216.2	173	160.1	1139.5	0.63306	27	35	32	33	32	50	209	29	30	32	30	38	40	199	1924	2049	2097	2314	2420	2219	13023	277	302	199	324	261	252	1615	296	208	394	267	308	403	1876	409	456	406	352	331	369	2323	275	331	270	257	283	258	1674	2247	2114	2245	1786	2048	2117	12557	0.184111111	89.4	80	29.6	103.1	10.5	18.8	331.4	132	154	207	28	70	117	708	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	36.4	65	2	37.51470588	58.68983957	71.83957219	56.01470588	100.0833333	-13.66666667	25	-0.221576273	0.152506041	0.406724489	9/6/2012	Sep	79	39.4	99	9/10/2012	Sep	83	41.5	y	B	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	8.6
46017	50	WR	BrF49-22	45385	45314	95	103	21	0.545454545	6/19/2012	TestF50-05	F	1	8/7/2012	Aug	49	9	20.5	5	21.1	0	21.5	5	22	0	21.8	5	22.6	4	172.4	195.7	182.8	168.7	210	163.9	1093.5	0.61	155.1	157.8	140.8	174.9	192.7	173.5	994.8	0.55267	32	29	30	30	33	34	188	44	32	39	40	45	39	239	2223	1815	1940	1802	1797	1763	11340	NA	NA	NA	NA	NA	NA	NA	419	424	296	208	394	267	2008	584	566	507	365	426	398	2846	334	278	271	287	237	271	1678	2792	2254	2285	1939	2132	2070	13472	-0.054833333	-17.3	-37.9	-42	6.2	-17.3	9.6	-98.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10.8	0	0	0	0	0	8/23/2012	Aug	22.9	65	3	15.47169811	24.40251572	38.86792453	26.24737945	79.54166667	-53.5	29	-0.737464162	-0.491072742	-0.19667779	9/6/2012	Sep	79	22.2	87	9/10/2012	Sep	83	23.3	n	W	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	8
46019	50	WL	BrF49-23	45434	45315	83	103	21	0.666666667	6/19/2012	TestF50-05	F	1	8/7/2012	Aug	49	10	26.4	0	26	0	25.7	5	25.8	0	25.5	7	27.1	2	194.9	207.6	187.1	231.9	179.9	189.8	1191.2	0.66	183.9	178.7	173.1	230.9	199.3	154.4	1120.3	0.62239	39	30	29	21	27	18	164	37	41	28	25	48	28	207	3063	2578	2559	1578	2251	1805	13834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	382	300	201	185	192	164	1424	238	185	213	222	69	175	1102	2439	2446	2052	1764	2034	1693	12428	-0.039388889	-11	-28.9	-14	-1	19.4	-35.4	-70.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10.8	0	0	0	0	0	8/23/2012	Aug	28.4	65	4	14.51741337	40.0275547	53.80706119	36.11734309	94.54166667	4.166666667	55	-0.769988412	-0.175592697	0.06626368	9/6/2012	Sep	79	28.7	104	9/10/2012	Sep	83	28	n	W	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	7.9
46020	50	WR	BrF49-23	45434	45315	83	103	21	0.666666667	6/19/2012	TestF50-06	M	1	8/7/2012	Aug	49	3	32.3	1	32.7	0	32.5	8	32.9	0	32.8	9	33.4	5	147	191.1	143.4	158	177.9	153.5	970.9	0.54	170.3	189.6	201.1	152.4	202.5	223.8	1139.7	0.63317	19	21	21	23	27	27	138	36	27	21	27	24	21	156	2201	2143	1771	2149	1852	2214	12330	296	242	161	169	158	125	1151	208	394	267	308	403	611	2191	388	345	164	173	194	100	1364	242	313	162	194	137	182	1230	1994	1671	1332	1244	1430	1061	8732	0.093777778	23.3	-1.5	57.7	-5.6	24.6	70.3	168.8	92	103	3	4	36	-25	213	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	34.8	65	3	12.2327044	32.84249385	38.90347279	27.99289035	70.16666667	-19.66666667	33	-0.855810235	-0.310658433	-0.196028154	9/6/2012	Sep	79	38.9	82	9/10/2012	Sep	83	40.5	n	W	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	8.7
46023	50	AGL	BrF49-24	45383	45318	95	103	21	0.3	6/19/2012	TestF50-06	M	1	8/7/2012	Aug	49	4	25.1	0	25.2	0	25.1	3	25.4	0	25.8	5	26.8	4	147.2	179.6	167.8	121.6	138	153.7	907.9	0.5	185.1	202.7	216.7	179.5	191.6	196.2	1171.8	0.651	28	20	26	18	23	21	136	44	33	13	23	18	18	149	2140	1609	1541	1383	1401	1253	9327	519	428	385	451	466	313	2562	394	267	308	403	611	158	2141	580	497	485	372	414	406	2754	356	230	291	284	245	193	1599	2747	1791	1367	1534	1418	1189	10046	0.146611111	37.9	23.1	48.9	57.9	53.6	42.5	263.9	61	69	100	-79	-52	93	192	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	28.8	65	4	25.20974098	43.93423572	51.99401059	40.3793291	95.04166667	-31.33333333	57	-0.472276654	-0.105894671	0.034657893	9/6/2012	Sep	79	31.8	61	9/10/2012	Sep	83	33.2	n	A	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	8.8
46024	50	WR	BrF49-28	45392	45446	95	103	21	0.3	6/19/2012	TestF50-07	M	1	8/7/2012	Aug	49	5	24.3	4	25.1	0	25.4	6	26	0	26	5	26.2	3	155.7	160.8	167.2	136.3	135.7	156.2	911.9	0.51	150.1	215.1	194.3	200.1	199.1	201.2	1159.9	0.64439	29	26	27	18	26	30	156	25	24	24	31	26	27	157	1483	1126	994	860	1140	1001	6604	457	163	180	183	235	251	1469	267	308	403	611	158	450	2197	329	272	231	343	327	197	1699	277	160	157	143	155	155	1047	1335	1077	1102	1295	957	1008	6774	0.137777778	-5.6	54.3	27.1	63.8	63.4	45	248	-128	109	51	160	92	-54	230	NA	NA	0	0	0	0	0	0	0	8/23/2012	Aug	27.5	65	4	47.19722927	53.34232173	74.75539613	58.43164904	71.875	-62.5	26	-0.048740208	0.05814879	0.471473987	9/6/2012	Sep	79	28.8	100	9/10/2012	Sep	83	29.6	n	W	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	8.7
