Additional File 13: Predicted IBD regions in LG/J and SM/J Sequenced Genomes

Chr	Start	Stop	Polymorphisms	State
chr1	39000000	39049999	112	nonIBD
chr1	39050000	39099999	219	nonIBD
chr1	39100000	39149999	101	nonIBD
chr1	39150000	39199999	292	nonIBD
chr1	39200000	39249999	168	nonIBD
chr1	39250000	39299999	84	nonIBD
chr1	39300000	39349999	172	nonIBD
chr1	39350000	39399999	132	nonIBD
chr1	39400000	39449999	161	nonIBD
chr1	39450000	39499999	102	nonIBD
chr1	39500000	39549999	5	nonIBD
chr1	39550000	39599999	202	nonIBD
chr1	39600000	39649999	73	nonIBD
chr1	39650000	39699999	17	nonIBD
chr1	39700000	39749999	137	nonIBD
chr1	39750000	39799999	150	nonIBD
chr1	39800000	39849999	129	nonIBD
chr1	39850000	39899999	98	nonIBD
chr1	39900000	39949999	188	nonIBD
chr1	39950000	39999999	154	nonIBD
chr1	40000000	40049999	164	nonIBD
chr1	40050000	40099999	63	nonIBD
chr1	40100000	40149999	189	nonIBD
chr1	40150000	40199999	85	nonIBD
chr1	40200000	40249999	11	nonIBD
chr1	40250000	40299999	6	nonIBD
chr1	40300000	40349999	210	nonIBD
chr1	40350000	40399999	136	nonIBD
chr1	40400000	40449999	138	nonIBD
chr1	40450000	40499999	98	nonIBD
chr1	40500000	40549999	119	nonIBD
chr1	40550000	40599999	9	nonIBD
chr1	40600000	40649999	4	nonIBD
chr1	40650000	40699999	93	nonIBD
chr1	40700000	40749999	103	nonIBD
chr1	40750000	40799999	222	nonIBD
chr1	40800000	40849999	168	nonIBD
chr1	40850000	40899999	141	nonIBD
chr1	40900000	40949999	112	nonIBD
chr1	40950000	40999999	10	IBD
chr1	41000000	41049999	15	IBD
chr1	41050000	41099999	9	IBD
chr1	41100000	41149999	3	IBD
chr1	41150000	41199999	7	IBD
chr1	41200000	41249999	3	IBD
chr1	41250000	41299999	9	IBD
chr1	41300000	41349999	8	IBD
chr1	41350000	41399999	8	IBD
chr1	41400000	41449999	178	nonIBD
chr1	41450000	41499999	100	nonIBD
chr1	41500000	41549999	104	nonIBD
chr1	41550000	41599999	174	nonIBD
chr1	41600000	41649999	204	nonIBD
chr1	41650000	41699999	51	nonIBD
chr1	41700000	41749999	113	nonIBD
chr1	41750000	41799999	48	nonIBD
chr1	41800000	41849999	3	nonIBD
chr1	41850000	41899999	201	nonIBD
chr1	41900000	41949999	176	nonIBD
chr1	41950000	41999999	237	nonIBD
chr1	42000000	42049999	120	nonIBD
chr1	42050000	42099999	21	nonIBD
chr1	42100000	42149999	11	nonIBD
chr1	42150000	42199999	293	nonIBD
chr1	42200000	42249999	48	nonIBD
chr1	42250000	42299999	137	nonIBD
chr1	42300000	42349999	182	nonIBD
chr1	42350000	42399999	166	nonIBD
chr1	42400000	42449999	192	nonIBD
chr1	42450000	42499999	178	nonIBD
chr1	42500000	42549999	288	nonIBD
chr1	42550000	42599999	168	nonIBD
chr1	42600000	42649999	115	nonIBD
chr1	42650000	42699999	76	nonIBD
chr1	42700000	42749999	8	nonIBD
chr1	42750000	42799999	5	nonIBD
chr1	42800000	42849999	166	nonIBD
chr1	42850000	42899999	42	nonIBD
chr1	42900000	42949999	259	nonIBD
chr1	42950000	42999999	3	nonIBD
chr1	43000000	43049999	88	nonIBD
chr1	43050000	43099999	55	nonIBD
chr1	43100000	43149999	13	nonIBD
chr1	43150000	43199999	56	nonIBD
chr1	43200000	43249999	19	nonIBD
chr1	43250000	43299999	21	nonIBD
chr1	43300000	43349999	25	nonIBD
chr1	43350000	43399999	32	nonIBD
chr1	43400000	43449999	4	IBD
chr1	43450000	43499999	8	IBD
chr1	43500000	43549999	3	IBD
chr1	43550000	43599999	2	IBD
chr1	43600000	43649999	31	IBD
chr1	43650000	43699999	17	IBD
chr1	43700000	43749999	10	IBD
chr1	43750000	43799999	8	IBD
chr1	43800000	43849999	12	IBD
chr1	43850000	43899999	4	IBD
chr1	43900000	43949999	3	IBD
chr1	43950000	43999999	3	IBD
chr1	44000000	44049999	7	IBD
chr1	44050000	44099999	13	IBD
chr1	44100000	44149999	9	IBD
chr1	44150000	44199999	67	nonIBD
chr1	44200000	44249999	34	nonIBD
chr1	44250000	44299999	25	nonIBD
chr1	44300000	44349999	15	nonIBD
chr1	44350000	44399999	18	nonIBD
chr1	44400000	44449999	38	nonIBD
chr1	44450000	44499999	33	nonIBD
chr1	44500000	44549999	46	nonIBD
chr1	44550000	44599999	25	nonIBD
chr1	44600000	44649999	62	nonIBD
chr1	44650000	44699999	50	nonIBD
chr1	44700000	44749999	31	nonIBD
chr1	44750000	44799999	15	IBD
chr1	44800000	44849999	9	IBD
chr1	44850000	44899999	7	IBD
chr1	44900000	44949999	2	IBD
chr1	44950000	44999999	2	IBD
chr1	45000000	45049999	9	IBD
chr1	45050000	45099999	7	IBD
chr1	45100000	45149999	42	nonIBD
chr1	45150000	45199999	63	nonIBD
chr1	45200000	45249999	85	nonIBD
chr1	45250000	45299999	50	nonIBD
chr1	45300000	45349999	6	nonIBD
chr1	45350000	45399999	9	nonIBD
chr1	45400000	45449999	27	nonIBD
chr1	45450000	45499999	106	nonIBD
chr1	45500000	45549999	68	nonIBD
chr1	45550000	45599999	36	nonIBD
chr1	45600000	45649999	36	nonIBD
chr1	45650000	45699999	57	nonIBD
chr1	45700000	45749999	18	nonIBD
chr1	45750000	45799999	17	nonIBD
chr1	45800000	45849999	7	nonIBD
chr1	45850000	45899999	7	nonIBD
chr1	45900000	45949999	26	nonIBD
chr1	45950000	45999999	12	nonIBD
chr1	46000000	46049999	11	nonIBD
chr1	46050000	46099999	16	nonIBD
chr1	46100000	46149999	14	nonIBD
chr1	46150000	46199999	12	nonIBD
chr1	46200000	46249999	10	nonIBD
chr1	46250000	46299999	29	nonIBD
chr1	46300000	46349999	33	nonIBD
chr1	46350000	46399999	21	nonIBD
chr1	46400000	46449999	69	nonIBD
chr1	46450000	46499999	42	nonIBD
chr1	46500000	46549999	41	nonIBD
chr1	46550000	46599999	13	nonIBD
chr1	46600000	46649999	30	nonIBD
chr1	46650000	46699999	10	nonIBD
chr1	46700000	46749999	24	nonIBD
chr1	46750000	46799999	17	nonIBD
chr1	46800000	46849999	10	nonIBD
chr1	46850000	46899999	18	nonIBD
chr1	46900000	46949999	15	nonIBD
chr1	46950000	46999999	12	nonIBD
chr1	47000000	47049999	6	nonIBD
chr1	47050000	47099999	37	nonIBD
chr1	47100000	47149999	52	nonIBD
chr1	47150000	47199999	25	nonIBD
chr1	47200000	47249999	25	nonIBD
chr1	47250000	47299999	18	IBD
chr1	47300000	47349999	11	IBD
chr1	47350000	47399999	3	IBD
chr1	47400000	47449999	6	IBD
chr1	47450000	47499999	1	IBD
chr1	47500000	47549999	12	IBD
chr1	47550000	47599999	11	IBD
chr1	47600000	47649999	61	IBD
chr1	47650000	47699999	5	IBD
chr1	47700000	47749999	5	IBD
chr1	47750000	47799999	13	IBD
chr1	47800000	47849999	15	IBD
chr1	47850000	47899999	71	nonIBD
chr1	47900000	47949999	27	nonIBD
chr1	47950000	47999999	15	nonIBD
chr1	48000000	48049999	4	nonIBD
chr1	48050000	48099999	13	nonIBD
chr1	48100000	48149999	35	nonIBD
chr1	48150000	48199999	36	nonIBD
chr1	48200000	48249999	21	nonIBD
chr1	48250000	48299999	21	nonIBD
chr1	48300000	48349999	11	nonIBD
chr1	48350000	48399999	7	nonIBD
chr1	48400000	48449999	51	nonIBD
chr1	48450000	48499999	18	nonIBD
chr1	48500000	48549999	22	nonIBD
chr1	48550000	48599999	14	nonIBD
chr1	48600000	48649999	15	nonIBD
chr1	48650000	48699999	52	nonIBD
chr1	48700000	48749999	16	nonIBD
chr1	48750000	48799999	7	nonIBD
chr1	48800000	48849999	33	nonIBD
chr1	48850000	48899999	20	nonIBD
chr1	48900000	48949999	49	nonIBD
chr1	48950000	48999999	21	nonIBD
chr1	49000000	49049999	13	IBD
chr1	49050000	49099999	5	IBD
chr1	49100000	49149999	8	IBD
chr1	49150000	49199999	4	IBD
chr1	49200000	49249999	8	IBD
chr1	49250000	49299999	8	IBD
chr1	49300000	49349999	13	IBD
chr1	49350000	49399999	8	IBD
chr1	49400000	49449999	4	IBD
chr1	49450000	49499999	8	IBD
chr1	49500000	49549999	6	IBD
chr1	49550000	49599999	4	IBD
chr1	49600000	49649999	9	IBD
chr1	49650000	49699999	7	IBD
chr1	49700000	49749999	5	IBD
chr1	49750000	49799999	4	IBD
chr1	49800000	49849999	8	IBD
chr1	49850000	49899999	9	IBD
chr1	49900000	49949999	4	IBD
chr1	49950000	49999999	2	IBD
chr1	50000000	50049999	17	IBD
chr1	50050000	50099999	34	nonIBD
chr1	50100000	50149999	33	nonIBD
chr1	50150000	50199999	27	nonIBD
chr1	50200000	50249999	40	nonIBD
chr1	50250000	50299999	9	IBD
chr1	50300000	50349999	7	IBD
chr1	50350000	50399999	8	IBD
chr1	50400000	50449999	8	IBD
chr1	50450000	50499999	1	IBD
chr1	50500000	50549999	1	IBD
chr1	50550000	50599999	4	IBD
chr1	50600000	50649999	9	IBD
chr1	50650000	50699999	3	IBD
chr1	50700000	50749999	11	IBD
chr1	50750000	50799999	8	IBD
chr1	50800000	50849999	5	IBD
chr1	50850000	50899999	3	IBD
chr1	50900000	50949999	2	IBD
chr1	50950000	50999999	2	IBD
chr1	51000000	51049999	5	IBD
chr1	51050000	51099999	7	IBD
chr1	51100000	51149999	3	IBD
chr1	51150000	51199999	1	IBD
chr1	51200000	51249999	2	IBD
chr1	51250000	51299999	14	IBD
chr1	51300000	51349999	5	IBD
chr1	51350000	51399999	8	IBD
chr1	51400000	51449999	12	IBD
chr1	51450000	51499999	3	IBD
chr1	51500000	51549999	12	IBD
chr1	51550000	51599999	34	nonIBD
chr1	51600000	51649999	232	nonIBD
chr1	51650000	51699999	287	nonIBD
chr1	51700000	51749999	155	nonIBD
chr1	51750000	51799999	233	nonIBD
chr1	51800000	51849999	138	nonIBD
chr1	51850000	51899999	23	nonIBD
chr1	51900000	51949999	274	nonIBD
chr1	51950000	51999999	187	nonIBD
chr1	52000000	52049999	71	nonIBD
chr1	52050000	52099999	84	nonIBD
chr1	52100000	52149999	124	nonIBD
chr1	52150000	52199999	78	nonIBD
chr1	52200000	52249999	104	nonIBD
chr1	52250000	52299999	149	nonIBD
chr1	52300000	52349999	192	nonIBD
chr1	52350000	52399999	64	nonIBD
chr1	52400000	52449999	168	nonIBD
chr1	52450000	52499999	68	nonIBD
chr1	52500000	52549999	65	nonIBD
chr1	52550000	52599999	170	nonIBD
chr1	52600000	52649999	64	nonIBD
chr1	52650000	52699999	199	nonIBD
chr1	52700000	52749999	255	nonIBD
chr1	52750000	52799999	101	nonIBD
chr1	52800000	52849999	150	nonIBD
chr1	52850000	52899999	196	nonIBD
chr1	52900000	52949999	46	nonIBD
chr1	52950000	52999999	16	nonIBD
chr1	53000000	53049999	10	nonIBD
chr1	53050000	53099999	32	nonIBD
chr1	53100000	53149999	59	nonIBD
chr1	53150000	53199999	77	nonIBD
chr1	53200000	53249999	60	nonIBD
chr1	53250000	53299999	19	nonIBD
chr1	53300000	53349999	31	nonIBD
chr1	53350000	53399999	30	nonIBD
chr1	53400000	53449999	26	nonIBD
chr1	53450000	53499999	62	nonIBD
chr1	53500000	53549999	47	nonIBD
chr1	53550000	53599999	151	nonIBD
chr1	53600000	53649999	48	nonIBD
chr1	53650000	53699999	43	nonIBD
chr1	53700000	53749999	139	nonIBD
chr1	53750000	53799999	179	nonIBD
chr1	53800000	53849999	44	nonIBD
chr1	53850000	53899999	122	nonIBD
chr1	53900000	53949999	159	nonIBD
chr1	53950000	53999999	91	nonIBD
chr1	54000000	54049999	24	nonIBD
chr1	54050000	54099999	17	nonIBD
chr1	54100000	54149999	14	nonIBD
chr1	54150000	54199999	20	nonIBD
chr1	54200000	54249999	53	nonIBD
chr1	54250000	54299999	9	nonIBD
chr1	54300000	54349999	41	nonIBD
chr1	54350000	54399999	55	nonIBD
chr1	54400000	54449999	108	nonIBD
chr1	54450000	54499999	59	nonIBD
chr1	54500000	54549999	159	nonIBD
chr1	54550000	54599999	98	nonIBD
chr1	54600000	54649999	122	nonIBD
chr1	54650000	54699999	211	nonIBD
chr1	54700000	54749999	186	nonIBD
chr1	54750000	54799999	132	nonIBD
chr1	54800000	54849999	48	nonIBD
chr1	54850000	54899999	197	nonIBD
chr1	54900000	54949999	100	nonIBD
chr1	54950000	54999999	244	nonIBD
chr1	55000000	55049999	66	nonIBD
chr1	55050000	55099999	185	nonIBD
chr1	55100000	55149999	92	nonIBD
chr1	55150000	55199999	136	nonIBD
chr1	55200000	55249999	58	nonIBD
chr1	55250000	55299999	85	nonIBD
chr1	55300000	55349999	166	nonIBD
chr1	55350000	55399999	245	nonIBD
chr1	55400000	55449999	337	nonIBD
chr1	55450000	55499999	307	nonIBD
chr1	55500000	55549999	294	nonIBD
chr1	55550000	55599999	35	nonIBD
chr1	55600000	55649999	333	nonIBD
chr1	55650000	55699999	145	nonIBD
chr1	55700000	55749999	126	nonIBD
chr1	55750000	55799999	170	nonIBD
chr1	55800000	55849999	244	nonIBD
chr1	55850000	55899999	159	nonIBD
chr1	55900000	55949999	18	nonIBD
chr1	55950000	55999999	13	nonIBD
chr1	56000000	56049999	65	nonIBD
chr1	56050000	56099999	14	nonIBD
chr1	56100000	56149999	32	nonIBD
chr1	56150000	56199999	19	nonIBD
chr1	56200000	56249999	23	nonIBD
chr1	56250000	56299999	32	nonIBD
chr1	56300000	56349999	22	nonIBD
chr1	56350000	56399999	7	nonIBD
chr1	56400000	56449999	48	nonIBD
chr1	56450000	56499999	82	nonIBD
chr1	56500000	56549999	66	nonIBD
chr1	56550000	56599999	282	nonIBD
chr1	56600000	56649999	217	nonIBD
chr1	56650000	56699999	109	nonIBD
chr1	56700000	56749999	75	nonIBD
chr1	56750000	56799999	124	nonIBD
chr1	56800000	56849999	116	nonIBD
chr1	56850000	56899999	53	nonIBD
chr1	56900000	56949999	123	nonIBD
chr1	56950000	56999999	75	nonIBD
chr1	57000000	57049999	131	nonIBD
chr1	57050000	57099999	102	nonIBD
chr1	57100000	57149999	155	nonIBD
chr1	57150000	57199999	163	nonIBD
chr1	57200000	57249999	154	nonIBD
chr1	57250000	57299999	141	nonIBD
chr1	57300000	57349999	117	nonIBD
chr1	57350000	57399999	113	nonIBD
chr1	57400000	57449999	164	nonIBD
chr1	57450000	57499999	109	nonIBD
chr1	57500000	57549999	108	nonIBD
chr1	57550000	57599999	199	nonIBD
chr1	57600000	57649999	76	nonIBD
chr1	57650000	57699999	123	nonIBD
chr1	57700000	57749999	3	nonIBD
chr1	57750000	57799999	96	nonIBD
chr1	57800000	57849999	123	nonIBD
chr1	57850000	57899999	177	nonIBD
chr1	57900000	57949999	6	nonIBD
chr1	57950000	57999999	6	nonIBD
chr1	58000000	58049999	65	nonIBD
chr1	58050000	58099999	202	nonIBD
chr1	58100000	58149999	202	nonIBD
chr1	58150000	58199999	135	nonIBD
chr1	58200000	58249999	199	nonIBD
chr1	58250000	58299999	336	nonIBD
chr1	58300000	58349999	202	nonIBD
chr1	58350000	58399999	268	nonIBD
chr1	58400000	58449999	55	nonIBD
chr1	58450000	58499999	8	IBD
chr1	58500000	58549999	4	IBD
chr1	58550000	58599999	9	IBD
chr1	58600000	58649999	7	IBD
chr1	58650000	58699999	47	nonIBD
chr1	58700000	58749999	8	nonIBD
chr1	58750000	58799999	25	nonIBD
chr1	58800000	58849999	148	nonIBD
chr1	58850000	58899999	184	nonIBD
chr1	58900000	58949999	123	nonIBD
chr1	58950000	58999999	54	nonIBD
chr1	59000000	59049999	55	nonIBD
chr1	59050000	59099999	3	IBD
chr1	59100000	59149999	1	IBD
chr1	59150000	59199999	4	IBD
chr1	59200000	59249999	2	IBD
chr1	59250000	59299999	3	IBD
chr1	59300000	59349999	2	IBD
chr1	59350000	59399999	65	nonIBD
chr1	59400000	59449999	159	nonIBD
chr1	59450000	59499999	146	nonIBD
chr1	59500000	59549999	130	nonIBD
chr1	59550000	59599999	97	nonIBD
chr1	59600000	59649999	92	nonIBD
chr1	59650000	59699999	123	nonIBD
chr1	59700000	59749999	308	nonIBD
chr1	59750000	59799999	184	nonIBD
chr1	59800000	59849999	256	nonIBD
chr1	59850000	59899999	46	nonIBD
chr1	59900000	59949999	58	nonIBD
chr1	59950000	59999999	74	nonIBD
chr1	60000000	60049999	184	nonIBD
chr1	60050000	60099999	145	nonIBD
chr1	60100000	60149999	16	nonIBD
chr1	60150000	60199999	37	nonIBD
chr1	60200000	60249999	13	nonIBD
chr1	60250000	60299999	177	nonIBD
chr1	60300000	60349999	110	nonIBD
chr1	60350000	60399999	170	nonIBD
chr1	60400000	60449999	68	nonIBD
chr1	60450000	60499999	42	nonIBD
chr1	60500000	60549999	41	nonIBD
chr1	60550000	60599999	3	IBD
chr1	60600000	60649999	3	IBD
chr1	60650000	60699999	4	IBD
chr1	60700000	60749999	6	IBD
chr1	60750000	60799999	16	IBD
chr1	60800000	60849999	100	nonIBD
chr1	60850000	60899999	261	nonIBD
chr1	60900000	60949999	28	nonIBD
chr1	60950000	60999999	9	nonIBD
chr1	61000000	61049999	5	nonIBD
chr1	61050000	61099999	59	nonIBD
chr1	61100000	61149999	150	nonIBD
chr1	61150000	61199999	76	nonIBD
chr1	61200000	61249999	86	nonIBD
chr1	61250000	61299999	20	nonIBD
chr1	61300000	61349999	5	nonIBD
chr1	61350000	61399999	42	nonIBD
chr1	61400000	61449999	59	nonIBD
chr1	61450000	61499999	10	nonIBD
chr1	61500000	61549999	6	nonIBD
chr1	61550000	61599999	158	nonIBD
chr1	61600000	61649999	283	nonIBD
chr1	61650000	61699999	27	nonIBD
chr1	61700000	61749999	23	nonIBD
chr1	61750000	61799999	32	nonIBD
chr1	61800000	61849999	5	IBD
chr1	61850000	61899999	6	IBD
chr1	61900000	61949999	3	IBD
chr1	61950000	61999999	8	IBD
chr1	62000000	62049999	6	IBD
chr1	62050000	62099999	5	IBD
chr1	62100000	62149999	7	IBD
chr1	62150000	62199999	125	IBD
chr1	62200000	62249999	3	IBD
chr1	62250000	62299999	6	IBD
chr1	62300000	62349999	8	IBD
chr1	62350000	62399999	6	IBD
chr1	62400000	62449999	4	IBD
chr1	62450000	62499999	3	IBD
chr1	62500000	62549999	1	IBD
chr1	62550000	62599999	5	IBD
chr1	62600000	62649999	16	IBD
chr1	62650000	62699999	10	IBD
chr1	62700000	62749999	13	IBD
chr1	62750000	62799999	44	IBD
chr1	62800000	62849999	86	IBD
chr1	62850000	62899999	17	IBD
chr1	62900000	62949999	9	IBD
chr1	62950000	62999999	3	IBD
chr1	63000000	63049999	8	IBD
chr1	63050000	63099999	3	IBD
chr1	63100000	63149999	9	IBD
chr1	63150000	63199999	12	IBD
chr1	63200000	63249999	11	IBD
chr1	63250000	63299999	20	nonIBD
chr1	63300000	63349999	98	nonIBD
chr1	63350000	63399999	139	nonIBD
chr1	63400000	63449999	137	nonIBD
chr1	63450000	63499999	123	nonIBD
chr1	63500000	63549999	106	nonIBD
chr1	63550000	63599999	55	nonIBD
chr1	63600000	63649999	119	nonIBD
chr1	63650000	63699999	146	nonIBD
chr1	63700000	63749999	3	IBD
chr1	63750000	63799999	3	IBD
chr1	63800000	63849999	10	IBD
chr1	63850000	63899999	34	nonIBD
chr1	63900000	63949999	90	nonIBD
chr1	63950000	63999999	32	nonIBD
chr1	64000000	64049999	112	nonIBD
chr1	64050000	64099999	40	nonIBD
chr1	64100000	64149999	7	IBD
chr1	64150000	64199999	17	IBD
chr1	64200000	64249999	2	IBD
chr1	64250000	64299999	7	IBD
chr1	64300000	64349999	18	IBD
chr1	64350000	64399999	29	IBD
chr1	64400000	64449999	13	IBD
chr1	64450000	64499999	8	IBD
chr1	64500000	64549999	5	IBD
chr1	64550000	64599999	6	IBD
chr1	64600000	64649999	3	IBD
chr1	64650000	64699999	56	nonIBD
chr1	64700000	64749999	71	nonIBD
chr1	64750000	64799999	152	nonIBD
chr1	64800000	64849999	93	nonIBD
chr1	64850000	64899999	128	nonIBD
chr1	64900000	64949999	47	nonIBD
chr1	64950000	64999999	78	nonIBD
chr1	65000000	65049999	150	nonIBD
chr1	65050000	65099999	154	nonIBD
chr1	65100000	65149999	302	nonIBD
chr1	65150000	65199999	148	nonIBD
chr1	65200000	65249999	102	nonIBD
chr1	65250000	65299999	77	nonIBD
chr1	65300000	65349999	55	nonIBD
chr1	65350000	65399999	124	nonIBD
chr1	65400000	65449999	8	nonIBD
chr1	65450000	65499999	76	nonIBD
chr1	65500000	65549999	95	nonIBD
chr1	65550000	65599999	155	nonIBD
chr1	65600000	65649999	149	nonIBD
chr1	65650000	65699999	145	nonIBD
chr1	65700000	65749999	173	nonIBD
chr1	65750000	65799999	88	nonIBD
chr1	65800000	65849999	157	nonIBD
chr1	65850000	65899999	247	nonIBD
chr1	65900000	65949999	68	nonIBD
chr1	65950000	65999999	55	nonIBD
chr1	66000000	66049999	65	nonIBD
chr1	66050000	66099999	102	nonIBD
chr1	66100000	66149999	35	nonIBD
chr1	66150000	66199999	70	nonIBD
chr1	66200000	66249999	67	nonIBD
chr1	66250000	66299999	68	nonIBD
chr1	66300000	66349999	48	nonIBD
chr1	66350000	66399999	101	nonIBD
chr1	66400000	66449999	216	nonIBD
chr1	66450000	66499999	275	nonIBD
chr1	66500000	66549999	72	nonIBD
chr1	66550000	66599999	102	nonIBD
chr1	66600000	66649999	374	nonIBD
chr1	66650000	66699999	78	nonIBD
chr1	66700000	66749999	68	nonIBD
chr1	66750000	66799999	43	nonIBD
chr1	66800000	66849999	132	nonIBD
chr1	66850000	66899999	181	nonIBD
chr1	66900000	66949999	319	nonIBD
chr1	66950000	66999999	184	nonIBD
chr1	67000000	67049999	150	nonIBD
chr1	67050000	67099999	323	nonIBD
chr1	67100000	67149999	137	nonIBD
chr1	67150000	67199999	129	nonIBD
chr1	67200000	67249999	53	nonIBD
chr1	67250000	67299999	48	nonIBD
chr1	67300000	67349999	54	nonIBD
chr1	67350000	67399999	56	nonIBD
chr1	67400000	67449999	40	nonIBD
chr1	67450000	67499999	37	nonIBD
chr1	67500000	67549999	44	nonIBD
chr1	67550000	67599999	68	nonIBD
chr1	67600000	67649999	51	nonIBD
chr1	67650000	67699999	47	nonIBD
chr1	67700000	67749999	78	nonIBD
chr1	67750000	67799999	53	nonIBD
chr1	67800000	67849999	82	nonIBD
chr1	67850000	67899999	96	nonIBD
chr1	67900000	67949999	98	nonIBD
chr1	67950000	67999999	33	nonIBD
chr1	68000000	68049999	26	nonIBD
chr1	68050000	68099999	56	nonIBD
chr1	68100000	68149999	52	nonIBD
chr1	68150000	68199999	56	nonIBD
chr1	68200000	68249999	112	nonIBD
chr1	68250000	68299999	46	nonIBD
chr1	68300000	68349999	56	nonIBD
chr1	68350000	68399999	243	nonIBD
chr1	68400000	68449999	122	nonIBD
chr1	68450000	68499999	207	nonIBD
chr1	68500000	68549999	304	nonIBD
chr1	68550000	68599999	231	nonIBD
chr1	68600000	68649999	126	nonIBD
chr1	68650000	68699999	219	nonIBD
chr1	68700000	68749999	170	nonIBD
chr1	68750000	68799999	92	nonIBD
chr1	68800000	68849999	275	nonIBD
chr1	68850000	68899999	315	nonIBD
chr1	68900000	68949999	366	nonIBD
chr1	68950000	68999999	287	nonIBD
chr1	69000000	69049999	90	nonIBD
chr1	69050000	69099999	57	nonIBD
chr1	69100000	69149999	101	nonIBD
chr1	69150000	69199999	340	nonIBD
chr1	69200000	69249999	364	nonIBD
chr1	69250000	69299999	373	nonIBD
chr1	69300000	69349999	233	nonIBD
chr1	69350000	69399999	241	nonIBD
chr1	69400000	69449999	253	nonIBD
chr1	69450000	69499999	59	nonIBD
chr1	69500000	69549999	150	nonIBD
chr1	69550000	69599999	74	nonIBD
chr1	69600000	69649999	113	nonIBD
chr1	69650000	69699999	102	nonIBD
chr1	69700000	69749999	322	nonIBD
chr1	69750000	69799999	62	nonIBD
chr1	69800000	69849999	117	nonIBD
chr1	69850000	69899999	202	nonIBD
chr1	69900000	69949999	68	nonIBD
chr1	69950000	69999999	348	nonIBD
chr1	70000000	70049999	113	nonIBD
chr1	70050000	70099999	127	nonIBD
chr1	70100000	70149999	104	nonIBD
chr1	70150000	70199999	253	nonIBD
chr1	70200000	70249999	57	nonIBD
chr1	70250000	70299999	220	nonIBD
chr1	70300000	70349999	320	nonIBD
chr1	70350000	70399999	86	nonIBD
chr1	70400000	70449999	40	nonIBD
chr1	70450000	70499999	14	nonIBD
chr1	70500000	70549999	7	nonIBD
chr1	70550000	70599999	14	nonIBD
chr1	70600000	70649999	181	nonIBD
chr1	70650000	70699999	211	nonIBD
chr1	70700000	70749999	71	nonIBD
chr1	70750000	70799999	56	nonIBD
chr1	70800000	70849999	3	nonIBD
chr1	70850000	70899999	194	nonIBD
chr1	70900000	70949999	329	nonIBD
chr1	70950000	70999999	96	nonIBD
chr1	71000000	71049999	218	nonIBD
chr1	71050000	71099999	194	nonIBD
chr1	71100000	71149999	386	nonIBD
chr1	71150000	71199999	146	nonIBD
chr1	71200000	71249999	113	nonIBD
chr1	71250000	71299999	175	nonIBD
chr1	71300000	71349999	56	nonIBD
chr1	71350000	71399999	12	nonIBD
chr1	71400000	71449999	12	nonIBD
chr1	71450000	71499999	98	nonIBD
chr1	71500000	71549999	307	nonIBD
chr1	71550000	71599999	177	nonIBD
chr1	71600000	71649999	119	nonIBD
chr1	71650000	71699999	173	nonIBD
chr1	71700000	71749999	54	nonIBD
chr1	71750000	71799999	212	nonIBD
chr1	71800000	71849999	119	nonIBD
chr1	71850000	71899999	11	nonIBD
chr1	71900000	71949999	121	nonIBD
chr1	71950000	71999999	212	nonIBD
chr1	72000000	72049999	76	nonIBD
chr1	72050000	72099999	133	nonIBD
chr1	72100000	72149999	119	nonIBD
chr1	72150000	72199999	197	nonIBD
chr1	72200000	72249999	10	nonIBD
chr1	72250000	72299999	219	nonIBD
chr1	72300000	72349999	318	nonIBD
chr1	72350000	72399999	328	nonIBD
chr1	72400000	72449999	210	nonIBD
chr1	72450000	72499999	284	nonIBD
chr1	72500000	72549999	22	nonIBD
chr1	72550000	72599999	23	nonIBD
chr1	72600000	72649999	21	nonIBD
chr1	72650000	72699999	19	nonIBD
chr1	72700000	72749999	12	nonIBD
chr1	72750000	72799999	6	nonIBD
chr1	72800000	72849999	7	nonIBD
chr1	72850000	72899999	135	nonIBD
chr1	72900000	72949999	323	nonIBD
chr1	72950000	72999999	129	nonIBD
chr1	73000000	73049999	150	nonIBD
chr1	73050000	73099999	5	nonIBD
chr1	73100000	73149999	92	nonIBD
chr1	73150000	73199999	28	nonIBD
